YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE_SIZE,CYLINDERS,TRANSMISSION,FUEL_CONSUMPTION_1,FUEL_CONSUMPTION_2,FUEL_CONSUMPTION_3,FUEL_CONSUMPTION_4,CO2_EMISSIONS
1997,DODGE,MID-SIZE,2,4,M5,X,10.4,7,8.9,32,205
1997,DODGE,MID-SIZE,2.4,4,A4,X,13,8.5,10.9,26,251
1997,DODGE,MID-SIZE,2,4,M5,X,10.4,7,8.9,32,205
1997,DODGE,MID-SIZE,2.4,4,A4,X,13,8.5,10.9,26,251
1997,DODGE,MID-SIZE,2.5,6,A4,X,13.6,8.9,11.5,25,265
1997,EAGLE,SUBCOMPACT,2,4,A4,X,12.6,8.3,10.7,26,246
1997,EAGLE,SUBCOMPACT,2,4,M5,X,11.9,7.9,10.1,28,232
1997,EAGLE,SUBCOMPACT,2,4,A4,Z,13.9,10.4,12.3,23,283
1997,EAGLE,SUBCOMPACT,2,4,M5,Z,12.5,9.3,11,26,253
1997,EAGLE,FULL-SIZE,3.3,6,A4,X,13.9,9.4,11.9,24,274
1997,EAGLE,FULL-SIZE,3.5,6,A4,X,15,9.7,12.6,22,290
1997,EAGLE,FULL-SIZE,3.5,6,A4,X,15.2,9.7,12.7,22,292
1997,FERRARI,SUBCOMPACT,5.5,12,A4,Z,28.3,17.1,23.3,12,536
1997,FERRARI,TWO-SEATER,3.5,8,M6,Z,25.7,16.5,21.6,13,497
1997,FORD,VAN - CARGO,3,6,A4,X,15.6,11,13.5,21,311
1997,FORD,MINIVAN,3,6,A4,X,16.1,11.1,13.8,20,317
1997,FORD,MINIVAN,4,6,A5,X,16.1,11.5,14,20,322
1997,FORD,MINIVAN,4,6,A5,X,17.4,13.3,15.6,18,359
1997,FORD,SUBCOMPACT,1.3,4,A3,X,9.8,8.3,9.1,31,209
1997,FORD,SUBCOMPACT,1.3,4,M5,X,8.1,6.3,7.3,39,168
1997,FORD,COMPACT,2,4,A4,X,11.9,8.1,10.2,28,235
1997,FORD,COMPACT,2,4,M5,X,11.5,7.8,9.8,29,225
1997,FORD,COMPACT,2.5,6,A4,X,12.8,8.6,10.9,26,251
1997,FORD,COMPACT,2.5,6,M5,X,13,8.6,11,26,253
1997,FORD,FULL-SIZE,4.6,8,A4,X,15.2,10.2,12.9,22,297
1997,FORD,VAN - PASSENGER,4.2,6,A4,X,19,14.1,16.8,17,386
1997,FORD,VAN - PASSENGER,4.6,8,A4,X,19.3,13.8,16.8,17,386
1997,FORD,VAN - PASSENGER,5.4,8,A4,X,20.8,14.6,18,16,414
1997,FORD,VAN - CARGO,4.2,6,A4,X,17.6,12.8,15.4,18,354
1997,FORD,VAN - CARGO,4.6,8,A4,X,17.9,13,15.7,18,361
1997,FORD,VAN - CARGO,5.4,8,A4,X,20.2,14.4,17.6,16,405
1997,FORD,VAN - CARGO,4.2,6,A4,X,19,14.1,16.8,17,386
1997,FORD,VAN - CARGO,5.4,8,A4,X,20.4,14.5,17.8,16,409
1997,FORD,COMPACT,2,4,A4,X,10.4,7.5,9.1,31,209
1997,FORD,COMPACT,2,4,M5,X,9.8,7,8.5,33,196
1997,FORD,STATION WAGON - SMALL,2,4,A4,X,10.4,7.5,9.1,31,209
1997,FORD,STATION WAGON - SMALL,2,4,M5,X,9.8,7,8.5,33,196
1997,FORD,SUV,4.6,8,A4,X,17.9,13,15.7,18,361
1997,FORD,SUV,5.4,8,A4,X,18.8,13.9,16.6,17,382
1997,FORD,SUV,4.6,8,A4,X,19,13.9,16.7,17,384
1997,FORD,SUV,5.4,8,A4,X,20.1,14.6,17.6,16,405
1997,FORD,SUV,4,6,A5,X,17,12.7,15.1,19,347
1997,FORD,SUV,4,6,M5,X,14.9,11.1,13.2,21,304
1997,FORD,SUV,5,8,A4,X,18.9,13.8,16.6,17,382
1997,FORD,SUV,4,6,A5,X,17.3,13,15.4,18,354
1997,FORD,SUV,4,6,M5,X,15.9,12.1,14.2,20,327
1997,FORD,SUV,5,8,A4,X,19.3,13.8,16.8,17,386
1997,FORD,PICKUP TRUCK - STANDARD,4.2,6,A4,X,15.6,11.8,13.9,20,320
1997,FORD,PICKUP TRUCK - STANDARD,4.2,6,M5,X,15.5,11.5,13.7,21,315
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,A4,X,16.7,11.9,14.5,19,334
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,M5,X,16.8,12.2,14.7,19,338
1997,FORD,PICKUP TRUCK - STANDARD,5.4,8,A4,X,18.8,13.9,16.6,17,382
1997,FORD,PICKUP TRUCK - STANDARD,4.2,6,A4,X,17.2,13.6,15.6,18,359
1997,FORD,PICKUP TRUCK - STANDARD,4.2,6,M5,X,16.5,12.9,14.9,19,343
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,A4,X,18.3,14.1,16.4,17,377
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,M5,X,18,13.9,16.2,17,373
1997,FORD,PICKUP TRUCK - STANDARD,5.4,8,A4,X,19.5,14.9,17.4,16,400
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,A4,X,17.9,13,15.7,18,361
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,M5,X,18.8,13.4,16.4,17,377
1997,FORD,PICKUP TRUCK - STANDARD,5.4,8,A4,X,19,14.1,16.8,17,386
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,A4,X,18.9,13.9,16.7,17,384
1997,FORD,PICKUP TRUCK - STANDARD,4.6,8,M5,X,18.6,14.2,16.6,17,382
1997,FORD,PICKUP TRUCK - STANDARD,5.4,8,A4,X,20.1,14.6,17.6,16,405
1997,FORD,SUBCOMPACT,3.8,6,A4,X,13.3,8.7,11.2,25,258
1997,FORD,SUBCOMPACT,3.8,6,M5,X,13.1,8.6,11.1,25,255
1997,FORD,SUBCOMPACT,4.6,8,A4,X,15.5,10.6,13.3,21,306
1997,FORD,SUBCOMPACT,4.6,8,M5,X,15.9,9.9,13.2,21,304
1997,FORD,SUBCOMPACT,4.6,8,M5,Z,14.8,9.7,12.5,23,288
1997,FORD,SUBCOMPACT,2,4,A4,X,11.8,8.3,10.2,28,235
1997,FORD,SUBCOMPACT,2,4,M5,X,10.3,7.8,9.2,31,212
1997,FORD,SUBCOMPACT,2.5,6,A4,Z,13.2,9.7,11.6,24,267
1997,FORD,SUBCOMPACT,2.5,6,M5,Z,12.8,9.5,11.3,25,260
1997,FORD,PICKUP TRUCK - STANDARD,2.3,4,A4,X,12.8,10.1,11.5,25,265
1997,FORD,PICKUP TRUCK - STANDARD,2.3,4,M5,X,11.6,9.5,10.6,27,244
1997,FORD,PICKUP TRUCK - STANDARD,3,6,A4,X,15.6,11,13.5,21,311
1997,FORD,PICKUP TRUCK - STANDARD,3,6,M5,X,14.8,10.6,12.9,22,297
1997,FORD,PICKUP TRUCK - STANDARD,4,6,A5,X,16,11.5,14,20,322
1997,FORD,PICKUP TRUCK - STANDARD,4,6,M5,X,14.6,11,13,22,299
1997,FORD,PICKUP TRUCK - STANDARD,3,6,A4,X,17,12.7,15.1,19,347
1997,FORD,PICKUP TRUCK - STANDARD,3,6,M5,X,15.6,11.8,13.9,20,320
1997,FORD,PICKUP TRUCK - STANDARD,4,6,A5,X,16.7,12.7,14.9,19,343
1997,FORD,PICKUP TRUCK - STANDARD,4,6,M5,X,16.1,12.5,14.4,20,331
1997,FORD,MID-SIZE,3,6,A4,X,13.4,9.3,11.5,25,265
1997,FORD,MID-SIZE,3,6,A4,X,14.2,9.3,11.9,24,274
1997,FORD,STATION WAGON - MID-SIZE,3.4,8,A4,Z,15.4,9.8,12.9,22,297
1997,FORD,STATION WAGON - MID-SIZE,3,6,A4,X,14.2,9.6,12.1,23,278
1997,FORD,STATION WAGON - MID-SIZE,3,6,A4,X,14.5,9.8,12.4,23,285
1997,FORD,MID-SIZE,3.8,6,A4,X,14.3,9.9,12.3,23,283
1997,FORD,MID-SIZE,4.6,8,A4,X,15.2,10.2,12.9,22,297
1997,FORD,VAN - CARGO,3,6,A4,X,15.1,10.4,13,22,299
1997,FORD,VAN - CARGO,3.8,6,A4,X,15.4,11.1,13.5,21,311
1997,FORD,MINIVAN,3,6,A4,X,15.1,10.4,13,22,299
1997,FORD,MINIVAN,3.8,6,A4,X,15.4,11.1,13.5,21,311
1997,GEO,SUBCOMPACT,1,3,M5,X,6.5,5.2,5.9,48,136
1997,GEO,SUBCOMPACT,1.3,4,A3,X,9.1,7.4,8.3,34,191
1997,GEO,SUBCOMPACT,1.3,4,M5,X,7.6,5.9,6.8,42,156
1997,GEO,SUV,1.6,4,A3,X,11.9,10.5,11.3,25,260
1997,GEO,SUV,1.6,4,M5,X,11.5,9.6,10.6,27,244
1997,GEO,SUV,1.6,4,A3,X,11.9,10.5,11.3,25,260
1997,GEO,SUV,1.6,4,M5,X,11.5,9.6,10.6,27,244
1997,GEO,SUV,1.6,4,A4,X,11.9,9.6,10.9,26,251
1997,GEO,SUV,1.6,4,M5,X,11.5,9.6,10.6,27,244
1997,GMC,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.5,12.1,14.5,19,334
1997,GMC,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.8,11.8,14.5,19,334
1997,GMC,PICKUP TRUCK - STANDARD,5,8,A4,X,17.1,12.5,15,19,345
1997,GMC,PICKUP TRUCK - STANDARD,5,8,M5,X,18,12.6,15.5,18,357
1997,GMC,PICKUP TRUCK - STANDARD,5.7,8,A4,X,18,13.7,16.1,18,370
1997,GMC,PICKUP TRUCK - STANDARD,5.7,8,M5,X,20.4,13.3,17.2,16,396
1997,GMC,SUV,5.7,8,A4,X,19.6,13.8,17,17,391
1997,GMC,SUV,5.7,8,A4,X,18,13.7,16.1,18,370
1997,GMC,PICKUP TRUCK - STANDARD,5,8,A4,X,17.1,12.3,15,19,345
1997,GMC,PICKUP TRUCK - STANDARD,5,8,M5,X,17.9,12.6,15.5,18,357
1997,GMC,PICKUP TRUCK - STANDARD,5.7,8,A4,X,18,13.7,16.1,18,370
1997,GMC,PICKUP TRUCK - STANDARD,5.7,8,M5,X,20.3,13.3,17.1,17,393
1997,GMC,PICKUP TRUCK - STANDARD,6.5,8,A4,D,17.7,14.2,16.1,18,435
1997,GMC,VAN - CARGO,4.3,6,A4,X,17.4,13.4,15.6,18,359
1997,GMC,VAN - CARGO,5,8,A4,X,18.1,14.2,16.3,17,375
1997,GMC,VAN - CARGO,5.7,8,A4,X,18.1,13.7,16.1,18,370
1997,GMC,VAN - PASSENGER,4.3,6,A4,X,17.8,13.4,15.8,18,363
1997,GMC,VAN - PASSENGER,5,8,A4,X,18.6,14.2,16.6,17,382
1997,GMC,VAN - PASSENGER,5.7,8,A4,X,19.6,13.8,17,17,391
1997,GMC,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.9,13.1,15.2,19,350
1997,GMC,PICKUP TRUCK - STANDARD,4.3,6,M5,X,18.4,13,16,18,368
1997,GMC,PICKUP TRUCK - STANDARD,5,8,A4,X,18.7,14.2,16.7,17,384
1997,GMC,PICKUP TRUCK - STANDARD,5,8,M5,X,19.4,13.3,16.6,17,382
1997,GMC,PICKUP TRUCK - STANDARD,5.7,8,A4,X,19.4,14.7,17.3,16,398
1997,GMC,PICKUP TRUCK - STANDARD,5.7,8,M5,X,22,14.4,18.6,15,428
1997,GMC,PICKUP TRUCK - STANDARD,6.5,8,A4,D,17.9,14.1,16.2,17,437
1997,GMC,SUV,5.7,8,A4,X,21.2,15.9,18.8,15,432
1997,GMC,SUV,5.7,8,A4,X,19.3,14.7,17.2,16,396
1997,GMC,SUV,6.5,8,A4,D,17.9,14.1,16.2,17,437
1997,GMC,SUV,4.3,6,A4,X,16,11.7,14,20,322
1997,GMC,SUV,4.3,6,M5,X,15.4,10.5,13.2,21,304
1997,GMC,SUV,4.3,6,A4,X,16.3,12.2,14.5,19,334
1997,GMC,SUV,4.3,6,M5,X,16.3,11.8,14.2,20,327
1997,GMC,SUV,4.3,6,A4,X,16.3,12.2,14.5,19,334
1997,GMC,PICKUP TRUCK - SMALL,2.2,4,A4,X,13.2,9.5,11.5,25,265
1997,GMC,PICKUP TRUCK - SMALL,2.2,4,M5,X,12.1,8.6,10.5,27,242
1997,GMC,PICKUP TRUCK - SMALL,4.3,6,A4,X,15.9,11.5,13.9,20,320
1997,GMC,PICKUP TRUCK - SMALL,4.3,6,M5,X,15.4,10.5,13.2,21,304
1997,GMC,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.2,12.2,14.4,20,331
1997,GMC,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.3,11.8,14.2,20,327
1997,GMC,VAN - CARGO,4.3,6,A4,X,16.3,12.2,14.5,19,334
1997,GMC,VAN - PASSENGER,4.3,6,A4,X,17,13.3,15.3,18,352
1997,GMC,VAN - CARGO,4.3,6,A4,X,16,11.7,14,20,322
1997,GMC,VAN - PASSENGER,4.3,6,A4,X,16.5,12.2,14.6,19,336
1997,HONDA,COMPACT,2.2,4,A4,X,11.7,8.5,10.2,28,235
1997,HONDA,COMPACT,2.2,4,M5,X,10.6,8,9.5,30,219
1997,HONDA,COMPACT,2.2,4,A4,X,11.8,8.9,10.5,27,242
1997,HONDA,COMPACT,2.2,4,M5,X,10.9,8.3,9.7,29,223
1997,HONDA,COMPACT,2.7,6,A4,X,14,10.4,12.4,23,285
1997,HONDA,SUBCOMPACT,1.6,4,A4,X,9.7,7.3,8.6,33,198
1997,HONDA,SUBCOMPACT,1.6,4,M5,X,8.7,6.8,7.9,36,182
1997,HONDA,SUBCOMPACT,1.6,4,A4,X,10.4,8,9.3,30,214
1997,HONDA,SUBCOMPACT,1.6,4,M5,X,9.4,7.5,8.5,33,196
1997,HONDA,SUV,2,4,A4,X,12.6,10.5,11.6,24,267
1997,HONDA,TWO-SEATER,1.6,4,A4,X,10.4,8,9.3,30,214
1997,HONDA,TWO-SEATER,1.6,4,M5,X,9.4,7.5,8.5,33,196
1997,HONDA,TWO-SEATER,1.6,4,M5,Z,10.6,8.5,9.7,29,223
1997,HONDA,MINIVAN,2.2,4,A4,X,13.4,10.9,12.3,23,283
1997,HONDA,SUBCOMPACT,2.2,4,A4,Z,12.8,9.5,11.3,25,260
1997,HONDA,SUBCOMPACT,2.2,4,M5,Z,12.1,9.7,11,26,253
1997,HYUNDAI,COMPACT,1.5,4,A4,X,10,7.2,8.7,32,200
1997,HYUNDAI,COMPACT,1.5,4,M5,X,9.6,7,8.4,34,193
1997,HYUNDAI,COMPACT,1.8,4,A4,X,11.7,8.2,10.1,28,232
1997,HYUNDAI,COMPACT,1.8,4,M5,X,11.2,8.1,9.8,29,225
1997,HYUNDAI,STATION WAGON - SMALL,1.8,4,A4,X,12.1,8.3,10.4,27,239
1997,HYUNDAI,STATION WAGON - SMALL,1.8,4,M5,X,11.4,8.2,10,28,230
1997,HYUNDAI,MID-SIZE,2,4,A4,X,13.1,9.4,11.4,25,262
1997,HYUNDAI,MID-SIZE,2,4,M5,X,12.5,9.3,11,26,253
1997,HYUNDAI,MID-SIZE,3,6,A4,X,14.7,10.5,12.8,22,294
1997,HYUNDAI,SUBCOMPACT,1.8,4,A4,X,11.8,8.2,10.2,28,235
1997,HYUNDAI,SUBCOMPACT,1.8,4,M5,X,11.9,8.7,10.5,27,242
1997,HYUNDAI,SUBCOMPACT,2,4,A4,X,12.8,9.3,11.2,25,258
1997,HYUNDAI,SUBCOMPACT,2,4,M5,X,12.2,8.7,10.6,27,244
1997,INFINITI,MID-SIZE,3,6,A4,Z,12.9,9.3,11.2,25,258
1997,INFINITI,SUBCOMPACT,3,6,A4,Z,14.4,11,12.8,22,294
1997,INFINITI,MID-SIZE,4.1,8,A4,Z,15,10.9,13.1,22,301
1997,INFINITI,SUV,3.3,6,A4,X,17.3,13.6,15.7,18,361
1997,ISUZU,PICKUP TRUCK - SMALL,2.2,4,A4,X,13.2,9.5,11.5,25,265
1997,ISUZU,PICKUP TRUCK - SMALL,2.2,4,M5,X,12.1,8.6,10.5,27,242
1997,ISUZU,PICKUP TRUCK - SMALL,4.3,6,A4,X,16,11.7,14,20,322
1997,JAGUAR,MID-SIZE,4,6,A4,Z,15.5,11,13.5,21,311
1997,JAGUAR,COMPACT,4,6,A4,Z,15.2,11,13.3,21,306
1997,JAGUAR,COMPACT,4,6,A4,Z,19,12.7,16.2,17,373
1997,JAGUAR,SUBCOMPACT,4,8,A5,Z,15.1,10.2,12.9,22,297
1997,JAGUAR,MINICOMPACT,4,8,A5,Z,15.5,10.5,13.3,21,306
1997,JEEP,SUV,2.5,4,M5,X,13.6,11.2,12.5,23,288
1997,JEEP,SUV,4,6,A4,X,16.5,11.9,14.4,20,331
1997,JEEP,SUV,4,6,M5,X,15.3,11.3,13.5,21,311
1997,JEEP,SUV,2.5,4,M5,X,14.3,12.3,13.4,21,308
1997,JEEP,SUV,4,6,A4,X,17.1,12.3,15,19,345
1997,JEEP,SUV,4,6,M5,X,15.5,12.1,14,20,322
1997,JEEP,SUV,4,6,A4,X,16.9,12,14.7,19,338
1997,JEEP,SUV,5.2,8,A4,X,18.8,13.8,16.6,17,382
1997,JEEP,SUV,4,6,A4,X,17.3,12.8,15.3,18,352
1997,JEEP,SUV,5.2,8,A4,X,19,14.6,17.1,17,393
1997,JEEP,SUV,2.5,4,A3,X,15.3,13.1,14.3,20,329
1997,JEEP,SUV,2.5,4,M5,X,14.3,12.3,13.4,21,308
1997,JEEP,SUV,4,6,A3,X,16.9,13.8,15.5,18,357
1997,JEEP,SUV,4,6,M5,X,15.5,12.1,14,20,322
1997,LAND ROVER,SUV,4,8,A4,Z,18.9,14.9,17.1,17,393
1997,LAND ROVER,SUV,4,8,M5,Z,20,14.6,17.6,16,405
1997,LAND ROVER,SUV,4,8,A4,Z,20.1,15,17.8,16,409
1997,LAND ROVER,SUV,4.6,8,A4,Z,21.4,15.8,18.9,15,435
1997,LEXUS,COMPACT,3,6,A4,X,14.2,9.8,12.2,23,281
1997,LEXUS,MID-SIZE,3,6,A5,Z,14.7,10.9,13,22,299
1997,LEXUS,MID-SIZE,4,8,A4,Z,13.9,10.4,12.3,23,283
1997,LEXUS,SUV,4.5,6,A4,X,19.6,16.5,18.2,16,419
1997,LEXUS,SUBCOMPACT,4,8,A4,Z,13.9,10.4,12.3,23,283
1997,LINCOLN,FULL-SIZE,4.6,8,A4,Z,15.5,10.3,13.2,21,304
1997,LINCOLN,MID-SIZE,4.6,8,A4,Z,14.6,9.7,12.4,23,285
1997,LINCOLN,FULL-SIZE,4.6,8,A4,X,15.2,10.2,12.9,22,297
1997,MAZDA,MID-SIZE,2,4,A4,X,12,8.6,10.5,27,242
1997,MAZDA,MID-SIZE,2,4,M5,X,10.8,7.8,9.4,30,216
1997,MAZDA,MID-SIZE,2.5,6,A4,Z,14.3,10.6,12.6,22,290
1997,MAZDA,MID-SIZE,2.5,6,M5,Z,13.3,10.2,11.9,24,274
1997,MAZDA,PICKUP TRUCK - STANDARD,2.3,4,A4,X,12.8,10.1,11.5,25,265
1997,MAZDA,PICKUP TRUCK - STANDARD,2.3,4,M5,X,11.6,9.5,10.6,27,244
1997,MAZDA,PICKUP TRUCK - STANDARD,3,6,A4,X,15.6,11,13.5,21,311
1997,MAZDA,PICKUP TRUCK - STANDARD,3,6,M5,X,14.8,10.6,12.9,22,297
1997,MAZDA,PICKUP TRUCK - STANDARD,3,6,A4,X,17,12.7,15.1,19,347
1997,MAZDA,PICKUP TRUCK - STANDARD,3,6,M5,X,15.6,11.8,13.9,20,320
1997,MAZDA,PICKUP TRUCK - STANDARD,4,6,A5,X,16,11.5,14,20,322
1997,MAZDA,PICKUP TRUCK - STANDARD,4,6,M5,X,14.6,11,13,22,299
1997,MAZDA,PICKUP TRUCK - STANDARD,4,6,A5,X,16.7,12.7,14.9,19,343
1997,MAZDA,PICKUP TRUCK - STANDARD,4,6,M5,X,16.1,12.5,14.4,20,331
1997,MAZDA,COMPACT,2.5,6,A4,Z,13.8,9.8,12,24,276
1997,MAZDA,COMPACT,2.3,6,A4,Z,13.7,9.5,11.8,24,271
1997,MAZDA,MINIVAN,3,6,A4,X,16,12,14.2,20,327
1997,MAZDA,MINIVAN,3,6,A4,X,18.8,14.4,16.8,17,386
1997,MAZDA,TWO-SEATER,1.8,4,A4,X,12,9.1,10.7,26,246
1997,MAZDA,TWO-SEATER,1.8,4,M5,X,11.6,8.8,10.3,27,237
1997,MAZDA,SUBCOMPACT,2,4,A4,X,12,8.6,10.5,27,242
1997,MAZDA,SUBCOMPACT,2,4,M5,X,10.8,7.8,9.4,30,216
1997,MAZDA,SUBCOMPACT,2.5,6,A4,Z,14.3,10.6,12.6,22,290
1997,MAZDA,SUBCOMPACT,2.5,6,M5,Z,13.3,10.2,11.9,24,274
1997,MAZDA,COMPACT,1.5,4,A4,X,10.5,7.5,9.2,31,212
1997,MAZDA,COMPACT,1.5,4,M5,X,8.9,6.8,8,35,184
1997,MAZDA,COMPACT,1.8,4,A4,X,11.8,8.6,10.4,27,239
1997,MAZDA,COMPACT,1.8,4,M5,X,10.3,8,9.3,30,214
1997,MERCEDES-BENZ,COMPACT,2.3,4,A5,Z,11.7,8.5,10.2,28,235
1997,MERCEDES-BENZ,COMPACT,2.8,6,A5,Z,13.3,9.6,11.6,24,267
1997,MERCEDES-BENZ,COMPACT,3.6,6,A5,Z,14.5,10.6,12.7,22,292
1997,MERCEDES-BENZ,MID-SIZE,3,6,A5,D,10.3,7.8,9.2,31,248
1997,MERCEDES-BENZ,MID-SIZE,3.2,6,A5,Z,13.9,9.4,11.9,24,274
1997,MERCEDES-BENZ,MID-SIZE,4.2,8,A5,Z,14.9,10.3,12.8,22,294
1997,MERCEDES-BENZ,FULL-SIZE,3.2,6,A5,Z,15.1,10.5,13,22,299
1997,MERCEDES-BENZ,FULL-SIZE,3.2,6,A5,Z,15.1,10.5,13,22,299
1997,MERCEDES-BENZ,FULL-SIZE,4.2,8,A5,Z,16.7,11.7,14.4,20,331
1997,MERCEDES-BENZ,COMPACT,5,8,A5,Z,17.4,11.7,14.8,19,340
1997,MERCEDES-BENZ,FULL-SIZE,5,8,A5,Z,17.7,11.9,15.1,19,347
1997,MERCEDES-BENZ,COMPACT,6,12,A5,Z,20.4,13,17.1,17,393
1997,MERCEDES-BENZ,FULL-SIZE,6,12,A5,Z,20.6,13.4,17.4,16,400
1997,MERCEDES-BENZ,TWO-SEATER,3.2,6,A5,Z,15.3,10.5,13.2,21,304
1997,MERCEDES-BENZ,TWO-SEATER,5,8,A5,Z,16.9,11.2,14.3,20,329
1997,MERCEDES-BENZ,TWO-SEATER,6,12,A5,Z,19.5,12.7,16.4,17,377
1997,MERCURY,MID-SIZE,3.8,6,A4,X,14.3,9.9,12.3,23,283
1997,MERCURY,MID-SIZE,4.6,8,A4,X,15.2,10.2,12.9,22,297
1997,MERCURY,FULL-SIZE,4.6,8,A4,X,15.2,10.2,12.9,22,297
1997,MERCURY,COMPACT,2,4,A4,X,11.9,8.1,10.2,28,235
1997,MERCURY,COMPACT,2,4,M5,X,11.5,7.8,9.8,29,225
1997,MERCURY,COMPACT,2.5,6,A4,X,12.8,8.6,10.9,26,251
1997,MERCURY,COMPACT,2.5,6,M5,X,13.4,8.9,11.4,25,262
1997,MERCURY,MID-SIZE,3,6,A4,X,13.4,9.3,11.5,25,265
1997,MERCURY,MID-SIZE,3,6,A4,X,14.2,9.3,11.9,24,274
1997,MERCURY,STATION WAGON - MID-SIZE,3,6,A4,X,14.2,9.6,12.1,23,278
1997,MERCURY,STATION WAGON - MID-SIZE,3,6,A4,X,14.5,9.8,12.4,23,285
1997,MERCURY,MINIVAN,3,6,A4,X,15.4,11.2,13.5,21,311
1997,NISSAN,MINICOMPACT,2.4,4,A4,Z,12.5,9.6,11.2,25,258
1997,NISSAN,MINICOMPACT,2.4,4,M5,Z,12,9.3,10.8,26,248
1997,NISSAN,COMPACT,2.4,4,A4,X,12.7,8.9,11,26,253
1997,NISSAN,COMPACT,2.4,4,M5,X,11.3,8.5,10,28,230
1997,NISSAN,MID-SIZE,3,6,A4,Z,12.9,9.3,11.2,25,258
1997,NISSAN,MID-SIZE,3,6,M5,Z,12.3,9.7,11.2,25,258
1997,NISSAN,SUV,3.3,6,A4,X,17.1,13.6,15.5,18,357
1997,NISSAN,SUV,3.3,6,M5,X,16.5,13.9,15.3,18,352
1997,NISSAN,SUV,3,6,A4,X,15.1,11.1,13.3,21,306
1997,NISSAN,SUBCOMPACT,1.6,4,A4,X,9.9,7.2,8.7,32,200
1997,NISSAN,SUBCOMPACT,1.6,4,M5,X,9.3,6.6,8.1,35,186
1997,NISSAN,PICKUP TRUCK - SMALL,2.4,4,A4,X,13.8,11.3,12.7,22,292
1997,NISSAN,PICKUP TRUCK - SMALL,2.4,4,M5,X,12.5,10.2,11.4,25,262
1997,NISSAN,PICKUP TRUCK - STANDARD,2.4,4,M5,X,15.4,12.9,14.3,20,329
1997,OLDSMOBILE,COMPACT,2.4,4,A4,X,12.1,8.5,10.5,27,242
1997,OLDSMOBILE,COMPACT,2.4,4,M5,X,12.3,8,10.4,27,239
1997,OLDSMOBILE,COMPACT,3.1,6,A4,X,13.1,8.7,11.1,25,255
1997,OLDSMOBILE,MID-SIZE,4,8,A4,Z,15.2,9.9,12.8,22,294
1997,OLDSMOBILE,MID-SIZE,3.1,6,A4,X,13.4,8.9,11.4,25,262
1997,OLDSMOBILE,FULL-SIZE,3.8,6,A4,X,14.2,9.1,11.9,24,274
1997,OLDSMOBILE,FULL-SIZE,3.8,6,A4,Z,14.9,9.8,12.6,22,290
1997,PLYMOUTH,MID-SIZE,2,4,A4,X,12.2,8.1,10.4,27,239
1997,PLYMOUTH,MID-SIZE,2,4,M5,X,10.4,7,8.9,32,205
1997,PLYMOUTH,MID-SIZE,2.4,4,A4,X,13,8.5,10.9,26,251
1997,PLYMOUTH,MINIVAN,2.4,4,A3,X,13.5,10.3,12.1,23,278
1997,PLYMOUTH,MINIVAN,2.4,4,A4,X,14.7,10.2,12.7,22,292
1997,PLYMOUTH,MINIVAN,3,6,A3,X,13.8,10.6,12.4,23,285
1997,PLYMOUTH,MINIVAN,3.3,6,A4,X,14.9,10.4,12.9,22,297
1997,PLYMOUTH,MINIVAN,3.8,6,A4,X,15.3,10.7,13.3,21,306
1997,PLYMOUTH,MINIVAN,3.8,6,A4,X,17,11.7,14.6,19,336
1997,PLYMOUTH,COMPACT,2,4,A3,X,10.6,7.6,9.3,30,214
1997,PLYMOUTH,COMPACT,2,4,M5,X,9.6,6.5,8.2,34,189
1997,PLYMOUTH,COMPACT,3.5,6,A4,X,15.4,11.1,13.5,21,311
1997,PLYMOUTH,MINIVAN,2.4,4,A3,X,13.5,10.3,12.1,23,278
1997,PLYMOUTH,MINIVAN,2.4,4,A4,X,14.7,10.2,12.7,22,292
1997,PLYMOUTH,MINIVAN,3,6,A3,X,13.8,10.6,12.4,23,285
1997,PLYMOUTH,MINIVAN,3.3,6,A4,X,14.9,10.4,12.9,22,297
1997,PLYMOUTH,MINIVAN,3.8,6,A4,X,15.3,10.7,13.3,21,306
1997,PONTIAC,FULL-SIZE,3.8,6,A4,X,13.9,8.9,11.7,24,269
1997,PONTIAC,FULL-SIZE,3.8,6,A4,Z,14.9,9.8,12.6,22,290
1997,PONTIAC,SUBCOMPACT,3.8,6,A4,X,14.3,9.3,12,24,276
1997,PONTIAC,SUBCOMPACT,3.8,6,M5,X,13.8,8.6,11.5,25,265
1997,PONTIAC,SUBCOMPACT,5.7,8,A4,Z,15.9,10.6,13.5,21,311
1997,PONTIAC,SUBCOMPACT,5.7,8,M6,Z,16.2,9.8,13.3,21,306
